"category","favorites","image_count","name","price_raw","product_reviews","seller_name","seller_rating","seller_reviews","tags","url"
,"0","8","Sisik Naga Collection 18k Gold & 925 Sterling Silver Kick Cuff Bangle with white Topaz, Bali Handmade Bangle, Balinese Jewelry, Gift for Her","$925.00","82","SterlingSilverBali","4.95","82",,"https://www.etsy.com/listing/1665273877/sisik-naga-collection-18k-gold-925?click_key=Euz0PYzfM7v_Uugd0Vt5liLQ_Zcf%3ALT9ee13b877507f4b6fa8c74a4fb72077c1ce5b2f8&click_sum=3376b0aa&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese&ref=sc_gallery-4-3&frs=1"
,"41","9","Carved Daybed Twin Size","$4,500.00","56","GadoGadoFurniture","4.98","56",,"https://www.etsy.com/listing/1211904750/carved-daybed-twin-size?click_key=EuPFOzDX5Yx15cCjWOz_Nxa51O2b%3ALT66d7a7486c5f9508e5b110e61fda226249f09379&click_sum=3aec333e&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sc_gallery-3-3"
,"104","10","Triple Mudra Buddha Panel Hand Carved Suar Wood Bali Wall Sculpture Balinese Art","$198.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1521879303/triple-mudra-buddha-panel-hand-carved?click_key=EuPFOzDX5Yx15cCjWOz_Nxa51O2b%3ALTac89abd185c8ff6a0d847846236f2c6dd6a60b7d&click_sum=5c26d9e0&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sc_gallery-3-4&frs=1&sts=1"
,"3","5","Vintage carved wooden plaques pair. Balinese mask. east Asian art. ebonised wood. wall hanging. ethnic chic.","$78.88","634","TheresLovely","4.98","634",,"https://www.etsy.com/listing/1306092373/vintage-carved-wooden-plaques-pair?click_key=aeadc25e-a8e8-4be4-83b2-00214b8fffe6%3ALT84c93ed57361e2e4e90b7b8fbe56b7d03242ea3b&click_sum=d05522ee&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sr_gallery-2-2&organic_search_click=1&sts=1&content_source=aeadc25e-a8e8-4be4-83b2-00214b8fffe6%253ALT84c93ed57361e2e4e90b7b8fbe56b7d03242ea3b"
,"0","20","Balinese Guardian Mask Gold Canvas Print, Ornate Tribal Face Artwork, Cultural Ethnic Wall Decor, Real Wood Frame","Now$55.95+","77","RanchReadyRustics","4.93","77",,"https://www.etsy.com/listing/4484631589/balinese-guardian-mask-gold-canvas-print?click_key=EuHaXYeCYh8TM0bVl-6VYloJeu21%3ALT5a19f37ca5bb772657f9fb360a6b412fb01d8bdb&click_sum=6e9eba19&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sc_gallery-3-3&pro=1&frs=1&sts=1"
,"603","8","Balinese Twin Dragon Naga Relief Panel Hand Carved Wood Bali wall art 31""","$269.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/635728288/balinese-twin-dragon-naga-relief-panel?click_key=EuddBlk9c8oLp3JaT62QwbV1dle3%3ALT46abf81e7a1a9ac4c6c5ef8c6569840e652ce6c8&click_sum=4cc70ed8&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sc_gallery-4-2&frs=1&sca=1&sts=1"
,"100","19","Wooden Carved Bedside Cabinet Storage Desk Drawer Cupboard Nightstand Wooden Sideboard | Indian Floral Cabinet-Boho Home Decor-Console Table","$1,108.80+","195","SHRIBAANMATA","4.38","195",,"https://www.etsy.com/listing/1815493908/wooden-carved-bedside-cabinet-storage?click_key=238c822a-a3b9-4e15-8386-47932e1c6a8b%3ALT688cc8e60464fa85f1d086d39463016126b4f52f&click_sum=519dc369&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sr_gallery-3-1&organic_search_click=1&frs=1&cns=1&content_source=238c822a-a3b9-4e15-8386-47932e1c6a8b%253ALT688cc8e60464fa85f1d086d39463016126b4f52f"
,"39","10","Mens 999 Fine Silver Curb Chain Bracelet: Handmade Balinese Jewelry","Now$603.74+","599","Silvertrident","4.81","599",,"https://www.etsy.com/listing/1874232709/mens-999-fine-silver-curb-chain-bracelet?click_key=EuIPRCUeKyYB1QH_9-XmCvqV6Ica%3ALT925589900c95b75d61dd97656d339298f7c0b702&click_sum=5333eab4&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sc_gallery-3-4&pro=1&frs=1&local_signal_search=1"
,"18","12","Balinese Garuda Mask, Wood Carving Wall Hanging, Maroon 15.7 inch","$152.99","161","ArasBali","4.91","161",,"https://www.etsy.com/listing/1296402348/balinese-garuda-mask-wood-carving-wall?click_key=Euy65HQ59YBmV8L-EEdw_IPxoW7c%3ALT88ad6394f565d60339892e0e9f0f03db2a77b914&click_sum=2608e284&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sc_gallery-2-4&pro=1&cns=1&local_signal_search=1"
,"0","7","Balinese Hand-Carved Dark Rosewood Plaque of Rama and Sita from Hindu Mythology 12.5” x 6”","Now$43.20","470","BeeSweetCollective","4.97","470",,"https://www.etsy.com/listing/4491196918/balinese-hand-carved-dark-rosewood?click_key=b5eaa3a1-154f-483e-9e66-36b9a7816e46%3ALT46a04083e3341c1e601bf18415eab45a86c224d9&click_sum=0ed1d010&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese&ref=sr_gallery-4-1&organic_search_click=1&pro=1&content_source=b5eaa3a1-154f-483e-9e66-36b9a7816e46%253ALT46a04083e3341c1e601bf18415eab45a86c224d9"
,"3","10","Balinese Carved Wood Mask Wall Art | 1980s Ornate Bali Face Sculpture | Indonesian Folk Art | Boho","Now$91.24","135","GreatGrandmasFinds","4.85","135",,"https://www.etsy.com/listing/4341429563/balinese-carved-wood-mask-wall-art-1980s?click_key=aeadc25e-a8e8-4be4-83b2-00214b8fffe6%3ALTc8c0f6a0a493c9d3c88b370414cca46c7527f7fd&click_sum=0bce4767&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sr_gallery-2-1&organic_search_click=1&pro=1&sts=1&content_source=aeadc25e-a8e8-4be4-83b2-00214b8fffe6%253ALTc8c0f6a0a493c9d3c88b370414cca46c7527f7fd"
,"196","9","Hand Carved Balinese Rangda Mask: Polychrome Wood Carving Bali Folk Art","$229.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/747282149/hand-carved-balinese-rangda-mask?click_key=Euy65HQ59YBmV8L-EEdw_IPxoW7c%3ALTa5bef309ed59f670868292208ec15a5c8438117e&click_sum=910ba50a&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sc_gallery-2-3&frs=1&sts=1"
,"0","12","Vintage Balinese Hand-Carved Wood Sculpture, Woman with Pig, Mid-Century Boho Decor","$95.00","30","PeachAndThePastCo","5","30",,"https://www.etsy.com/listing/4495151432/vintage-balinese-hand-carved-wood?click_key=e1259647-995d-4f5f-a024-a18a5d492518%3ALT45c14e81f574e6a8c6947c6fc650d2082e4f491b&click_sum=43ceb419&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sr_gallery-4-2&organic_search_click=1&frs=1&sts=1&content_source=e1259647-995d-4f5f-a024-a18a5d492518%253ALT45c14e81f574e6a8c6947c6fc650d2082e4f491b"
,"0","14","Balinese Temple Ceremony Photography Canvas Print","$58.27+","0","EthniqueChiqueStore",,"0",,"https://www.etsy.com/listing/4463498465/balinese-temple-ceremony-photography?click_key=EuddBlk9c8oLp3JaT62QwbV1dle3%3ALTdecd63efe9be833a77226928a13d0aa8f4d57a9d&click_sum=a052add4&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sc_gallery-4-3"
,"9","10","Vintage Hand Carved Ebony Wood Statue of the Balinese goddess Dewi Sri","Now$104.34","623","ARTICTAC","4.85","623",,"https://www.etsy.com/listing/4357618873/vintage-hand-carved-ebony-wood-statue-of?click_key=238c822a-a3b9-4e15-8386-47932e1c6a8b%3ALT7172cfd4d61c3c6acbeb0ca665eedc8c940ca69c&click_sum=83634eca&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sr_gallery-3-2&organic_search_click=1&pro=1&cns=1&sts=1&content_source=238c822a-a3b9-4e15-8386-47932e1c6a8b%253ALT7172cfd4d61c3c6acbeb0ca665eedc8c940ca69c"
,"10","10","Balinese Hand Carved Wood Sculpture, Solid Wood Janger Dancer - Bali Art Figurine, Ethnic Home Decor, Vintage Tribal Sculpture Artisan Piece","$385.00","2","MaisonVucino","5","2",,"https://www.etsy.com/listing/4310880450/balinese-hand-carved-wood-sculpture?click_key=78643b10-db3b-474b-b162-92008998eaf1%3ALT3344deab9797da76bfbda945840ada709851d879&click_sum=351d7af9&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sr_gallery-3-2&organic_search_click=1&frs=1&content_source=78643b10-db3b-474b-b162-92008998eaf1%253ALT3344deab9797da76bfbda945840ada709851d879"
,"11","6","Handmade Damascus Steel Kitchen Knife Set | Wood & Resin Handle, 7-Piece Chef Set","$165.00+","5","RomanBlade","5","5",,"https://www.etsy.com/listing/4417762977/handmade-damascus-steel-kitchen-knife?click_key=d8e5a621-b166-4424-8dd0-e00bdffa6d5a%3ALT245b47a3afa1dc105872f646aed754ede9fac7a8&click_sum=d6051d2f&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese%2Bhandmade&ref=sr_gallery-6-1&organic_search_click=1&pro=1&frs=1&cns=1&content_source=d8e5a621-b166-4424-8dd0-e00bdffa6d5a%253ALT245b47a3afa1dc105872f646aed754ede9fac7a8"
,"4903","9","Bohemian Loom Knit Cardigan: Tasseled Handmade Knitted Crochet Sweater, by Lavender Tribe Design","Now$59.20","9091","LavenderTribeDesign","4.88","9100",,"https://www.etsy.com/listing/1519819575/bohemian-loom-knit-cardigan-tasseled?click_key=d8e5a621-b166-4424-8dd0-e00bdffa6d5a%3ALT599e6a8bddc1548fa7b3828d3b72095c1e8c11fd&click_sum=4bdf3832&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese%2Bhandmade&ref=sr_gallery-6-2&organic_search_click=1&pro=1&frs=1&bes=1&sts=1&content_source=d8e5a621-b166-4424-8dd0-e00bdffa6d5a%253ALT599e6a8bddc1548fa7b3828d3b72095c1e8c11fd"
,"0","20","Hand Carved Sea Shell Dragon Sculpture 9.1 inch, Balinese Art Decor, Unique Home Accent","Now$269.99","161","ArasBali","4.91","161",,"https://www.etsy.com/listing/4490058628/hand-carved-sea-shell-dragon-sculpture?click_key=Euw_eA1CYaxwzbH8uqUqSMCn3qfd%3ALT5c5da93a02e7910e83d5f396d4f8f50e17e60e71&click_sum=23f497a1&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sc_gallery-4-1&pro=1&local_signal_search=1"
,"3","7","Vintage Balinese Temple Dancer Hand Carved Figurine Traditional Indonesian Sculpture Bali Folklore","$68.90","2311","CinfulOldies","4.96","2300",,"https://www.etsy.com/listing/4425257531/vintage-balinese-temple-dancer-hand?click_key=00fca19a-08ed-4c60-9d91-5fbc1caa3e74%3ALTa86e9f6b1d6cb18b0ccf817a6edae98c4fd13d36&click_sum=c93b0c3e&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sr_gallery-4-1&organic_search_click=1&sts=1&content_source=00fca19a-08ed-4c60-9d91-5fbc1caa3e74%253ALTa86e9f6b1d6cb18b0ccf817a6edae98c4fd13d36"
,"51","5","Balinese Lotus Bud Panel architectural Relief Wood Carving Bali wall Art teal 24""","$149.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1754548036/balinese-lotus-bud-panel-architectural?click_key=EuOMEhcs3g18W7Lyk5Pd3bA1aZ85%3ALTcf27749e65e966ca6178eadb5672962100d24530&click_sum=10aabc0d&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+product&ref=sc_gallery-5-1&frs=1&sts=1"
,"264","4","Infinite Faces Buddha Panel - Hand Carved Wood Sculpture, Bali Wall Art, Balinese Folk Art 23"" Decorative Piece","$129.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/857300844/infinite-faces-buddha-panel-hand-carved?click_key=Euw_eA1CYaxwzbH8uqUqSMCn3qfd%3ALT0a5ff316f507729afb300d44f37f4a81a97c5315&click_sum=95081f27&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sc_gallery-4-2&frs=1&sts=1"
,"22","10","PAPER WAXED Umbrella, Yellow Pool Umbrella, Boho Umbrella, Garden Umbrella","$391.05","745","33imports","4.81","745",,"https://www.etsy.com/listing/1677331526/paper-waxed-umbrella-yellow-pool?click_key=EuxwjOTF8XCsKl7zFVhXfN3B7p05%3ALT872291aa98ced5cf69e7ef1d84def712b090097f&click_sum=3ded8bf7&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sc_gallery-4-2&frs=1&sca=1"
,"348","5","Balinese Lotus Panel architectural Relief Wood Carving Bali wall Art teal 24""","$149.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/910540505/balinese-lotus-panel-architectural?click_key=EuxwjOTF8XCsKl7zFVhXfN3B7p05%3ALT4868b81160b1c99ea17b9a367e8ad4cef3ef9fa5&click_sum=b800d30d&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sc_gallery-4-1&frs=1&sts=1"
,"16","10","Vintage Balinese Wood Wall Panels: Hand Carved Polychrome Indonesian Decor","$201.36","199","LaBoutiqueDeMemoires","4.83","199",,"https://www.etsy.com/listing/4358081685/vintage-balinese-wood-wall-panels-hand?click_key=51b19319-facc-4c99-9fce-fce628a42363%3ALT6ccda4ae6d2aeb1c1116e992af04c9f92e9a1691&click_sum=1bc5cf28&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sr_gallery-4-1&organic_search_click=1&content_source=51b19319-facc-4c99-9fce-fce628a42363%253ALT6ccda4ae6d2aeb1c1116e992af04c9f92e9a1691"
,"2","7","Handcrafted Tibetan Foldable Table: Intricate Hand-Painted Boho Decor","Now$1,505.33","9","BuddhaEyeStore","5","9",,"https://www.etsy.com/listing/4306691379/handcrafted-tibetan-foldable-table?click_key=51b19319-facc-4c99-9fce-fce628a42363%3ALT144b983bbe9b24ed466eb2476be7d5e54b893b3c&click_sum=04271e08&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sr_gallery-4-2&organic_search_click=1&pro=1&frs=1&content_source=51b19319-facc-4c99-9fce-fce628a42363%253ALT144b983bbe9b24ed466eb2476be7d5e54b893b3c"
,"6","20","African Baule Mask Carved Wood Yellow Face Horns Côte d’Ivoire Tribal Decor-G5977","$157.00","1641","spiritsspeaks","4.8","1600",,"https://www.etsy.com/listing/4415543919/african-baule-mask-carved-wood-yellow?click_key=EuVo7YZvGM6QfM2d7M99BQ6m4p6f%3ALT57ff27d87f149101933b7308328680a85f7d51d2&click_sum=8f07aca1&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sc_gallery-3-1&pro=1&frs=1&cns=1&sts=1"
,"46","13","Om Mandala Wood Carving Wall Art, Balinese Decor (20x20 inch)","$206.10","161","ArasBali","4.91","161",,"https://www.etsy.com/listing/1224599111/unique-wall-hanging-decor-mandala-wall?click_key=EuKlBHShgrJREDuqZGCIfacqV-a2%3ALTd58ebfb66eb204d44f8436d943db018bbd24348c&click_sum=4bf24ad2&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese&ref=sc_gallery-5-1&pro=1&cns=1&local_signal_search=1"
,"91","10","Bali Incense Sticks, Handmade Organic Balinese Incense from Indonesia for Everyday Use, Ubud Bali Vibes Indonesia, Natural Gift from Bali","Now$11.20","5202","EverestTrader","4.89","5200",,"https://www.etsy.com/listing/1860149245/bali-incense-sticks-handmade-organic?click_key=EuKlBHShgrJREDuqZGCIfacqV-a2%3ALT826c19260c3facead9f80c4a5eca39539d08a4e8&click_sum=1c597956&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese&ref=sc_gallery-5-2&pro=1&sts=1"
,"0","10","Rare Vintage Art Deco/MCM Pita Maha Balinese Bali Bookend Wood Sculpture","$295.00","66","Poodlesandwhimsy","4.91","66",,"https://www.etsy.com/listing/4472342670/rare-vintage-art-decomcm-pita-maha?click_key=ab47fbd5-b22a-48c6-a670-23ef195d29eb%3ALTec530c33f1b9b5993f768502b0529d960f340110&click_sum=2e13a153&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese&ref=sr_gallery-5-1&organic_search_click=1&content_source=ab47fbd5-b22a-48c6-a670-23ef195d29eb%253ALTec530c33f1b9b5993f768502b0529d960f340110"
,"50","13","Krishna and Arjuna Wood Carving 20 inch, Mahabharata War, Balinese Wall Art, Holiday Decor","$323.99","161","ArasBali","4.91","161",,"https://www.etsy.com/listing/1198379542/krishna-and-arjuna-in-mahabharata-war-20?click_key=Eu3f0SvAGRpWDD5DCnpn1yn7fLe7%3ALT0b27f1df2a7500ffa4bc2290eb1d5a8b5ceb4316&click_sum=14646fb4&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sc_gallery-5-1&pro=1&local_signal_search=1"
,"1534","8","Rainbow Moonstone Sterling Silver Statement Bib Necklace: Victorian Dangle, Balinese Design—SCARLET","$600.00","876","BluemoonstoneJewel","4.98","876",,"https://www.etsy.com/listing/596333130/rainbow-moonstone-sterling-silver?click_key=EuWPBO03-nBS05vnTL3Bt9ON6s9e%3ALTb0c4ec0ef225a7bdfd06813d94e741c46d3fd4b3&click_sum=2e6c1f97&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sc_gallery-4-1&frs=1&sca=1&sts=1"
,"264","4","Infinite Faces Buddha Panel - Hand Carved Wood Sculpture, Bali Wall Art, Balinese Folk Art 23"" Decorative Piece","$129.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/857300844/infinite-faces-buddha-panel-hand-carved?click_key=Eu3f0SvAGRpWDD5DCnpn1yn7fLe7%3ALTd94fdd1513c31c66c1c82baf359bff44630f5f2e&click_sum=6a731c72&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sc_gallery-5-2&frs=1&sts=1"
,"9","6","Brass or Silver Plated Barong Ornamental Pattern Unisex Clicker Ear Weight-New Co-Stretched Ear-Body Modification-Tribal Jewel-Balinese Myth","$147.05+","916","JerichoArtJewels","4.76","916",,"https://www.etsy.com/listing/4432000648/brass-barong-ornamental-pattern-unisex?click_key=34fbdb42-ae0d-4c85-8b62-b92b7e3e77a6%3ALTc29c12faf147ac971fdd265d0c2127a81d4a43c0&click_sum=668ebc1c&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sr_gallery-4-1&organic_search_click=1&content_source=34fbdb42-ae0d-4c85-8b62-b92b7e3e77a6%253ALTc29c12faf147ac971fdd265d0c2127a81d4a43c0"
,"3","5","Dewi Bali Sterling Silver & Red Garnet Earrings – Handcrafted in Celuk","$96.00","7","TokoBaliBoutique","5","7",,"https://www.etsy.com/listing/4391994368/dewi-bali-silver-garnet-earrings?click_key=34fbdb42-ae0d-4c85-8b62-b92b7e3e77a6%3ALT3492e81037d6e9458f5c2c681244a05e160cabc6&click_sum=9944ef85&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sr_gallery-4-2&organic_search_click=1&frs=1&content_source=34fbdb42-ae0d-4c85-8b62-b92b7e3e77a6%253ALT3492e81037d6e9458f5c2c681244a05e160cabc6"
,"18","10","Handmade Amethyst 925 Sterling Silver Earrings, Balinese Design","Now$63.75","63","SanSanJewelryID","4.88","63",,"https://www.etsy.com/listing/1100163403/amethyst-earrings-gift-mothers-day-gift?click_key=EuWPBO03-nBS05vnTL3Bt9ON6s9e%3ALT7bbc4abb47ab8062ff6325ed51ae204d15a9da4e&click_sum=9554a1d5&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sc_gallery-4-2&pro=1&local_signal_search=1"
,"7","10","White Mabe Pearl Dangle Earrings: Bali Sterling Silver, Lightweight. With Back unique design","$94.00","95","AHJewelryDesigner","4.76","95",,"https://www.etsy.com/listing/4363102917/blue-mabe-pearl-dangle-earrings-bali?click_key=EuWPBO03-nBS05vnTL3Bt9ON6s9e%3ALT9d54351a10e93c41c6639645df7d8ccd01be82ba&click_sum=e9541187&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sc_gallery-4-3&frs=1&cns=1"
,"7","4","Balinese Wooden Puzzle Box beautifully made to a incredible high quality. Finished with a stain and soft beeswax polish (10x5cm)","$30.99","269","EasternEscapade","4.9","269",,"https://www.etsy.com/listing/1833519887/balinese-wooden-puzzle-box-beautifully?click_key=EuWPBO03-nBS05vnTL3Bt9ON6s9e%3ALTe246c144771519a250fed0975aaffbb029176d5d&click_sum=625f7a3e&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sc_gallery-4-4&cns=1"
,"201","10","Balinese Garuda Mask: Hand Carved Wood Eagle, Ethnic Wall Decor","$129.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1095507309/balinese-garuda-mask-hand-carved-wood?click_key=21c9f305-8735-4c15-b27d-5060d3053242%3ALTece848824bef9e101ad724133159d6b8c788dc5c&click_sum=ac6783e7&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sr_gallery-3-1&organic_search_click=1&frs=1&sts=1&content_source=21c9f305-8735-4c15-b27d-5060d3053242%253ALTece848824bef9e101ad724133159d6b8c788dc5c"
,"192","9","Bali Fringe Umbrella: Tassel Umbrellas with Shells","$297.00","745","33imports","4.81","745",,"https://www.etsy.com/listing/1676017454/bali-fringe-umbrella-tassel-umbrellas?click_key=EuKlBHShgrJREDuqZGCIfacqV-a2%3ALT93fd9075cedfe793b26eca9a334996daac9ca127&click_sum=cdb3f115&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese&ref=sc_gallery-5-4&frs=1"
